movie_id_raw,title,movie_title,year,poster_url,source,source_id,matched_title,updated_at
2422,"Karate Kid III, The (1989)","Karate Kid III, The",1989,https://en.wikipedia.org/wiki/Special:FilePath/karate_kid_part_III.jpg,wikipedia-infobox,2353104,The Karate Kid Part III,2026-06-20T19:15:18+00:00
2423,Christmas Vacation (1989),Christmas Vacation,1989,https://en.wikipedia.org/wiki/Special:FilePath/NationalLampoonsChristmasVacationPoster.JPG,wikipedia-infobox,1125221,National Lampoon's Christmas Vacation,2026-06-20T19:15:18+00:00
2424,You've Got Mail (1998),You've Got Mail,1998,https://en.wikipedia.org/wiki/Special:FilePath/You%27ve_Got_Mail.jpg,wikipedia-infobox,158982,You've Got Mail,2026-06-20T19:15:18+00:00
2425,"General, The (1998)","General, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/Thegeneralposter.jpg,wikipedia-infobox,3643169,The General (1998 film),2026-06-20T19:16:56+00:00
2426,"Theory of Flight, The (1998)","Theory of Flight, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/Theoryofflightposter.jpeg,wikipedia-infobox,1998039,The Theory of Flight,2026-06-20T19:16:57+00:00
2427,"Thin Red Line, The (1998)","Thin Red Line, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/The_Thin_Red_Line_Poster.jpg,wikipedia-infobox,142465,The Thin Red Line (1998 film),2026-06-20T19:16:56+00:00
2428,"Faculty, The (1998)","Faculty, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/The_Faculty_movie_poster.jpg,wikipedia-infobox,308430,The Faculty,2026-06-20T19:16:57+00:00
2429,Mighty Joe Young (1998),Mighty Joe Young,1998,https://en.wikipedia.org/wiki/Special:FilePath/Mighty_joe_young98.jpg,wikipedia-infobox,6121312,Mighty Joe Young (1998 film),2026-06-20T19:16:56+00:00
2430,Mighty Joe Young (1949),Mighty Joe Young,1949,https://en.wikipedia.org/wiki/Special:FilePath/Mighty_Joe_Young_%281949_film%29_poster.jpg,wikipedia-infobox,1621292,Mighty Joe Young (1949 film),2026-06-20T19:16:56+00:00
2431,Patch Adams (1998),Patch Adams,1998,https://en.wikipedia.org/wiki/Special:FilePath/Patch_Adams.jpg,wikipedia-infobox,375527,Patch Adams,2026-06-20T19:16:57+00:00
2432,Stepmom (1998),Stepmom,1998,https://en.wikipedia.org/wiki/Special:FilePath/Stepmom.jpg,wikipedia-infobox,1632580,Stepmom (1998 film),2026-06-20T19:16:56+00:00
2433,"Civil Action, A (1998)","Civil Action, A",1998,https://en.wikipedia.org/wiki/Special:FilePath/Civilactionbook.jpg,wikipedia-infobox,21910218,A Civil Action,2026-06-20T19:16:57+00:00
2434,Down in the Delta (1998),Down in the Delta,1998,https://en.wikipedia.org/wiki/Special:FilePath/Down_in_the_delta_poster.jpg,wikipedia-infobox,7847214,Down in the Delta,2026-06-20T19:16:57+00:00
2435,Hurlyburly (1998),Hurlyburly,1998,https://en.wikipedia.org/wiki/Special:FilePath/HurlyburlyPoster.jpg,wikipedia-infobox,996060,Hurlyburly,2026-06-20T19:16:57+00:00
2436,Tea with Mussolini (1999),Tea with Mussolini,1999,https://en.wikipedia.org/wiki/Special:FilePath/Tea_with_Mussolini_film.jpg,wikipedia-infobox,947450,Tea with Mussolini,2026-06-20T19:16:57+00:00
2437,Wilde (1997),Wilde,1997,https://en.wikipedia.org/wiki/Special:FilePath/Wilde_Poster.jpg,wikipedia-infobox,1191380,Wilde (film),2026-06-20T19:16:57+00:00
2438,Outside Ozona (1998),Outside Ozona,1998,https://m.media-amazon.com/images/M/MV5BMTIyMjAzOTM1NF5BMl5BanBnXkFtZTcwMjA1MzcxMQ@@._V1_.jpg,imdb-suggest,tt0144546,Outside Ozona,2026-06-21T07:15:15+00:00
2439,Affliction (1997),Affliction,1997,https://en.wikipedia.org/wiki/Special:FilePath/Affliction_%281997_movie_poster%29.jpg,wikipedia-infobox,171559,Affliction (1997 film),2026-06-20T19:16:56+00:00
2440,Another Day in Paradise (1998),Another Day in Paradise,1998,https://en.wikipedia.org/wiki/Special:FilePath/Another_day_in_paradise.jpg,wikipedia-infobox,3377778,Another Day in Paradise (film),2026-06-20T19:16:57+00:00
2441,"Hi-Lo Country, The (1998)","Hi-Lo Country, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/Poster_of_the_movie_The_Hi-Lo_Country.jpg,wikipedia-infobox,12501372,The Hi-Lo Country,2026-06-20T19:16:57+00:00
2442,Hilary and Jackie (1998),Hilary and Jackie,1998,https://en.wikipedia.org/wiki/Special:FilePath/Hilary-and-jackie-poster.jpg,wikipedia-infobox,462749,Hilary and Jackie,2026-06-20T19:16:57+00:00
2443,Playing by Heart (1998),Playing by Heart,1998,https://en.wikipedia.org/wiki/Special:FilePath/Playing_by_heart.jpg,wikipedia-infobox,924179,Playing by Heart,2026-06-20T19:16:57+00:00
2444,24 7: Twenty Four Seven (1997),24 7: Twenty Four Seven,1997,https://en.wikipedia.org/wiki/Special:FilePath/TwentyFourSevenMovie.jpg,wikipedia-infobox,23904795,TwentyFourSeven (film),2026-06-20T19:16:57+00:00
2445,At First Sight (1999),At First Sight,1999,https://en.wikipedia.org/wiki/Special:FilePath/At_First_Sight.jpg,wikipedia-infobox,2399430,At First Sight (1999 film),2026-06-20T19:18:34+00:00
2446,In Dreams (1999),In Dreams,1999,https://en.wikipedia.org/wiki/Special:FilePath/In_dreams.jpg,wikipedia-infobox,2945187,In Dreams (film),2026-06-20T19:18:36+00:00
2447,Varsity Blues (1999),Varsity Blues,1999,https://en.wikipedia.org/wiki/Special:FilePath/Varsity_Blues_%281999_film%29_poster.jpg,wikipedia-infobox,1693395,Varsity Blues (film),2026-06-20T19:18:36+00:00
2448,Virus (1999),Virus,1999,https://en.wikipedia.org/wiki/Special:FilePath/Virus_%281999_film%29.jpg,wikipedia-infobox,3296177,Virus (1999 film),2026-06-20T19:18:34+00:00
2449,"Garbage Pail Kids Movie, The (1987)","Garbage Pail Kids Movie, The",1987,https://en.wikipedia.org/wiki/Special:FilePath/GarbagePailKidsMoviecover.jpg,wikipedia-infobox,3756071,The Garbage Pail Kids Movie,2026-06-20T19:18:35+00:00
2450,Howard the Duck (1986),Howard the Duck,1986,https://en.wikipedia.org/wiki/Special:FilePath/Howard_the_Duck.png,wikipedia-infobox,462670,Howard the Duck,2026-06-20T19:18:35+00:00
2451,"Gate, The (1987)","Gate, The",1987,https://en.wikipedia.org/wiki/Special:FilePath/The_gate_film_poster.jpg,wikipedia-infobox,1010796,The Gate (1987 film),2026-06-20T19:18:34+00:00
2452,"Gate II: Trespassers, The (1990)","Gate II: Trespassers, The",1990,https://m.media-amazon.com/images/M/MV5BMWIzZTgyNTctNWFkZC00ODI3LTg5Y2EtNDkxY2I3YWE3ZjdhXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0099636,Gate 2: The Trespassers,2026-06-21T07:15:17+00:00
2453,"Boy Who Could Fly, The (1986)","Boy Who Could Fly, The",1986,https://en.wikipedia.org/wiki/Special:FilePath/Boyfly1986.jpg,wikipedia-infobox,2180950,The Boy Who Could Fly,2026-06-20T19:18:35+00:00
2454,"Fly, The (1958)","Fly, The",1958,https://en.wikipedia.org/wiki/Special:FilePath/Theflyposter.jpg,wikipedia-infobox,553101,The Fly (1958 film),2026-06-20T19:18:34+00:00
2455,"Fly, The (1986)","Fly, The",1986,https://en.wikipedia.org/wiki/Special:FilePath/Fly_poster.jpg,wikipedia-infobox,456601,The Fly (1986 film),2026-06-20T19:18:34+00:00
2456,"Fly II, The (1989)","Fly II, The",1989,https://en.wikipedia.org/wiki/Special:FilePath/Fly2Poster.JPG,wikipedia-infobox,692739,The Fly II,2026-06-20T19:18:35+00:00
2457,Running Scared (1986),Running Scared,1986,https://en.wikipedia.org/wiki/Special:FilePath/Runningscaredposter.jpg,wikipedia-infobox,2056500,Running Scared (1986 film),2026-06-20T19:18:34+00:00
2458,Armed and Dangerous (1986),Armed and Dangerous,1986,https://en.wikipedia.org/wiki/Special:FilePath/Armed_and_dangerous.jpg,wikipedia-infobox,846311,Armed and Dangerous (1986 film),2026-06-20T19:18:34+00:00
2459,"Texas Chainsaw Massacre, The (1974)","Texas Chainsaw Massacre, The",1974,https://en.wikipedia.org/wiki/Special:FilePath/TheTexasChainSawMassacre-poster.jpg,wikipedia-infobox,29781,The Texas Chain Saw Massacre,2026-06-20T19:18:34+00:00
2460,"Texas Chainsaw Massacre 2, The (1986)","Texas Chainsaw Massacre 2, The",1986,https://en.wikipedia.org/wiki/Special:FilePath/Texas_chainsaw_massacre_2_poster.jpg,wikipedia-infobox,397753,The Texas Chainsaw Massacre 2,2026-06-20T19:18:35+00:00
2461,Leatherface: Texas Chainsaw Massacre III (1990),Leatherface: Texas Chainsaw Massacre III,1990,https://en.wikipedia.org/wiki/Special:FilePath/TCM3.jpg,wikipedia-infobox,2609817,Leatherface: The Texas Chainsaw Massacre III,2026-06-20T19:18:35+00:00
2462,"Return of the Texas Chainsaw Massacre, The (1994)","Return of the Texas Chainsaw Massacre, The",1994,https://m.media-amazon.com/images/M/MV5BMDI5YTk0MjUtMTZiNy00OTUzLTlkNWYtYjZjNjVhNmY5YjQzXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0110978,Texas Chainsaw Massacre: The Next Generation,2026-06-21T07:31:26+00:00
2463,Ruthless People (1986),Ruthless People,1986,https://en.wikipedia.org/wiki/Special:FilePath/Ruthless_people_poster.jpg,wikipedia-infobox,680337,Ruthless People,2026-06-20T19:18:35+00:00
2464,Trick or Treat (1986),Trick or Treat,1986,https://en.wikipedia.org/wiki/Special:FilePath/Trick_or_Treat_%281986_film%29_Poster.png,wikipedia-infobox,7212423,Trick or Treat (1986 film),2026-06-20T19:18:34+00:00
2465,Deadly Friend (1986),Deadly Friend,1986,https://en.wikipedia.org/wiki/Special:FilePath/Deadly_friend_movie_poster.jpg,wikipedia-infobox,2249951,Deadly Friend,2026-06-20T19:20:14+00:00
2466,Belizaire the Cajun (1986),Belizaire the Cajun,1986,https://en.wikipedia.org/wiki/Special:FilePath/Belizaire_Der_Cajun_Filmplakat.jpg,wikipedia-infobox,14411332,Belizaire the Cajun,2026-06-20T19:20:14+00:00
2467,"Name of the Rose, The (1986)","Name of the Rose, The",1986,https://en.wikipedia.org/wiki/Special:FilePath/The_Name_of_the_Rose.jpg,wikipedia-infobox,186397,The Name of the Rose,2026-06-20T19:20:14+00:00
2468,Jumpin' Jack Flash (1986),Jumpin' Jack Flash,1986,https://en.wikipedia.org/wiki/Special:FilePath/Jumpin_jack_flash.jpg,wikipedia-infobox,30875502,Jumpin' Jack Flash (film),2026-06-20T19:20:14+00:00
2469,Peggy Sue Got Married (1986),Peggy Sue Got Married,1986,https://en.wikipedia.org/wiki/Special:FilePath/Peggy_Sue_Got_Married.jpg,wikipedia-infobox,246559,Peggy Sue Got Married,2026-06-20T19:20:14+00:00
2470,Crocodile Dundee (1986),Crocodile Dundee,1986,https://en.wikipedia.org/wiki/Special:FilePath/Crocodile_Dundee_original_Australian_New_Zealand_poster.jpg,wikipedia-infobox,331586,Crocodile Dundee,2026-06-20T19:20:14+00:00
2471,Crocodile Dundee II (1988),Crocodile Dundee II,1988,https://en.wikipedia.org/wiki/Special:FilePath/Crocodile_dundee_ii_ver2.jpg,wikipedia-infobox,1118809,Crocodile Dundee II,2026-06-20T14:06:40+00:00
2472,Tough Guys (1986),Tough Guys,1986,https://en.wikipedia.org/wiki/Special:FilePath/Tough_guys.jpg,wikipedia-infobox,2421463,Tough Guys,2026-06-20T14:06:39+00:00
2473,Soul Man (1986),Soul Man,1986,https://en.wikipedia.org/wiki/Special:FilePath/Soulmanposter.jpg,wikipedia-infobox,2136164,Soul Man (film),2026-06-20T14:06:40+00:00
2474,"Color of Money, The (1986)","Color of Money, The",1986,https://en.wikipedia.org/wiki/Special:FilePath/The_Color_Of_Money.jpg,wikipedia-infobox,168561,The Color of Money,2026-06-20T14:06:40+00:00
2475,52 Pick-Up (1986),52 Pick-Up,1986,https://en.wikipedia.org/wiki/Special:FilePath/52_Pick-Up.jpg,wikipedia-infobox,1468747,52 Pick-Up,2026-06-20T14:06:40+00:00
2476,Heartbreak Ridge (1986),Heartbreak Ridge,1986,https://en.wikipedia.org/wiki/Special:FilePath/HeartbreakRidgemovieposter86.jpg,wikipedia-infobox,1596524,Heartbreak Ridge,2026-06-20T14:06:39+00:00
2477,Firewalker (1986),Firewalker,1986,https://en.wikipedia.org/wiki/Special:FilePath/Firewalkerposter.jpg,wikipedia-infobox,5638157,Firewalker (film),2026-06-20T14:06:40+00:00
2478,Three Amigos! (1986),Three Amigos!,1986,https://en.wikipedia.org/wiki/Special:FilePath/Three_amigos_ver2.jpg,wikipedia-infobox,905971,Three Amigos,2026-06-20T14:06:40+00:00
2479,Gloria (1999),Gloria,1999,https://en.wikipedia.org/wiki/Special:FilePath/Gloria_1999_poster.jpg,wikipedia-infobox,Q1485385,Gloria,2026-06-20T14:07:10+00:00
2480,Dry Cleaning (Nettoyage à sec) (1997),Dry Cleaning (Nettoyage à sec),1997,https://en.wikipedia.org/wiki/Special:FilePath/Nettoyage_%C3%A0_sec_poster.jpg,wikipedia-infobox,44586601,Dry Cleaning (film),2026-06-20T20:38:06+00:00
2481,My Name Is Joe (1998),My Name Is Joe,1998,https://en.wikipedia.org/wiki/Special:FilePath/My_name_is_Joe.png,wikipedia-infobox,1430058,My Name Is Joe,2026-06-20T14:06:40+00:00
2482,Still Crazy (1998),Still Crazy,1998,https://en.wikipedia.org/wiki/Special:FilePath/Still_Crazy_poster.jpg,wikipedia-infobox,2423947,Still Crazy,2026-06-20T14:06:40+00:00
2483,"Day of the Beast, The (El Día de la bestia) (1995)","Day of the Beast, The (El Día de la bestia)",1995,https://en.wikipedia.org/wiki/Special:FilePath/Dayofthebeast.jpg,wikipedia-infobox,2708736,The Day of the Beast,2026-06-20T20:38:06+00:00
2484,Tinseltown (1998),Tinseltown,1998,https://m.media-amazon.com/images/M/MV5BMTYyMjU0MzYwN15BMl5BanBnXkFtZTcwMzU5MTgxMQ@@._V1_.jpg,imdb-suggest,tt0120095,Tinseltown,2026-06-21T07:25:28+00:00
2485,She's All That (1999),She's All That,1999,https://en.wikipedia.org/wiki/Special:FilePath/Shes_All_That.jpg,wikipedia-infobox,1051820,She's All That,2026-06-20T14:06:40+00:00
2486,24-hour Woman (1998),24-hour Woman,1998,https://m.media-amazon.com/images/M/MV5BMzc5MjZhMDItNDg5Ni00NzI1LWFhMTktZDUyNjMwOWZmZTc1XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0138279,The 24 Hour Woman,2026-06-21T07:25:29+00:00
2487,"Blood, Guts, Bullets and Octane (1998)","Blood, Guts, Bullets and Octane",1998,https://en.wikipedia.org/wiki/Special:FilePath/BloodGutsBulletsandOctane.jpg,wikipedia-infobox,1674399,"Blood, Guts, Bullets and Octane",2026-06-20T14:06:40+00:00
2488,Peeping Tom (1960),Peeping Tom,1960,https://en.wikipedia.org/wiki/Special:FilePath/Peepingtomposter.jpg,wikipedia-infobox,413949,Peeping Tom (1960 film),2026-06-20T14:06:39+00:00
2490,Payback (1999),Payback,1999,https://en.wikipedia.org/wiki/Special:FilePath/PaybackPoster.jpg,wikipedia-infobox,1880706,Payback (1999 film),2026-06-20T14:06:39+00:00
2491,Simply Irresistible (1999),Simply Irresistible,1999,https://en.wikipedia.org/wiki/Special:FilePath/Simply_irresistible.jpg,wikipedia-infobox,1006993,Simply Irresistible (film),2026-06-20T14:06:40+00:00
2492,20 Dates (1998),20 Dates,1998,https://en.wikipedia.org/wiki/Special:FilePath/20_Dates_DVD_cover.jpg,wikipedia-infobox,20110420,20 Dates,2026-06-20T14:06:40+00:00
2493,"Harmonists, The (1997)","Harmonists, The",1997,https://m.media-amazon.com/images/M/MV5BMjdmZTMzYjEtNTE2ZC00ODBkLWExZGEtNDE1OGI2NGE5NDY3XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0128133,The Harmonists,2026-06-21T07:15:24+00:00
2494,"Last Days, The (1998)","Last Days, The",1998,https://en.wikipedia.org/wiki/Special:FilePath/The_Last_Days.jpg,wikipedia-infobox,2589677,The Last Days,2026-06-20T14:06:40+00:00
2495,"Fantastic Planet, The (La Planète sauvage) (1973)","Fantastic Planet, The (La Planète sauvage)",1973,https://en.wikipedia.org/wiki/Special:FilePath/Fantastic_Planet_film_poster.jpg,wikipedia-infobox,2322506,Fantastic Planet,2026-06-20T20:38:06+00:00
2496,Blast from the Past (1999),Blast from the Past,1999,https://en.wikipedia.org/wiki/Special:FilePath/BlastFromThePast.jpg,wikipedia-infobox,2210682,Blast from the Past (film),2026-06-20T14:06:40+00:00
2497,Message in a Bottle (1999),Message in a Bottle,1999,https://en.wikipedia.org/wiki/Special:FilePath/Message_in_a_bottle_film_poster.jpg,wikipedia-infobox,2115510,Message in a Bottle (film),2026-06-20T14:06:40+00:00
2498,My Favorite Martian (1999),My Favorite Martian,1999,https://en.wikipedia.org/wiki/Special:FilePath/My_Favorite_Martian_title.jpg,wikipedia-infobox,545833,My Favorite Martian,2026-06-20T14:06:40+00:00
2499,God Said 'Ha!' (1998),God Said 'Ha!',1998,https://m.media-amazon.com/images/M/MV5BMTY1MjQ4NzA4NV5BMl5BanBnXkFtZTcwMDkwMTIyMQ@@._V1_.jpg,imdb-suggest,tt0119207,"God Said, 'Ha!'",2026-06-21T07:15:26+00:00
2500,Jawbreaker (1999),Jawbreaker,1999,https://en.wikipedia.org/wiki/Special:FilePath/JawbreakerPoster.jpg,wikipedia-infobox,3583342,Jawbreaker (film),2026-06-20T14:06:40+00:00
2501,October Sky (1999),October Sky,1999,https://en.wikipedia.org/wiki/Special:FilePath/October_sky_poster.jpg,wikipedia-infobox,1110047,October Sky,2026-06-20T14:06:40+00:00
2502,Office Space (1999),Office Space,1999,https://en.wikipedia.org/wiki/Special:FilePath/Office_space_poster.jpg,wikipedia-infobox,95953,Office Space,2026-06-20T14:06:40+00:00
2503,"Apple, The (Sib) (1998)","Apple, The (Sib)",1998,https://en.wikipedia.org/wiki/Special:FilePath/The_Apple.jpg,wikipedia-infobox,12120827,The Apple (1998 film),2026-06-20T20:38:05+00:00
2504,200 Cigarettes (1999),200 Cigarettes,1999,https://en.wikipedia.org/wiki/Special:FilePath/Two_hundred_cigarettes.jpg,wikipedia-infobox,677920,200 Cigarettes,2026-06-20T14:06:40+00:00
2505,8MM (1999),8MM,1999,https://en.wikipedia.org/wiki/Special:FilePath/8mm-film-poster.jpg,wikipedia-infobox,1364770,8mm (film),2026-06-20T14:06:40+00:00
2506,"Other Sister, The (1999)","Other Sister, The",1999,https://en.wikipedia.org/wiki/Special:FilePath/Other_sister_poster.jpg,wikipedia-infobox,6954370,The Other Sister,2026-06-20T14:06:40+00:00
2507,Breakfast of Champions (1999),Breakfast of Champions,1999,https://en.wikipedia.org/wiki/Special:FilePath/Breakfast_of_Champions_%281973%29_1st_edition_front_cover.jpg,wikipedia-infobox,303439,Breakfast of Champions,2026-06-20T14:06:40+00:00
2509,Eight Days a Week (1997),Eight Days a Week,1997,https://en.wikipedia.org/wiki/Special:FilePath/Eight_Days_a_Week_Poster.jpg,wikipedia-infobox,6039456,Eight Days a Week (film),2026-06-20T14:06:40+00:00
2510,Just the Ticket (1999),Just the Ticket,1999,https://en.wikipedia.org/wiki/Special:FilePath/Just_the_Ticket.jpg,wikipedia-infobox,7811236,Just the Ticket,2026-06-20T14:06:40+00:00
2511,"Long Goodbye, The (1973)","Long Goodbye, The",1973,https://en.wikipedia.org/wiki/Special:FilePath/Longposter.jpg,wikipedia-infobox,3624815,The Long Goodbye (film),2026-06-20T14:06:39+00:00
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)","Ballad of Narayama, The (Narayama Bushiko)",1982,https://m.media-amazon.com/images/M/MV5BNjc4ODczOGYtMDE3YS00ZjIxLTkzMWUtOTEwOGVkODhlN2I1XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0084390,The Ballad of Narayama,2026-06-21T07:25:29+00:00
2513,Pet Sematary (1989),Pet Sematary,1989,https://en.wikipedia.org/wiki/Special:FilePath/Pet_sematary_poster.jpg,wikipedia-infobox,5018573,Pet Sematary (1989 film),2026-06-20T19:20:13+00:00
2514,Pet Sematary II (1992),Pet Sematary II,1992,https://en.wikipedia.org/wiki/Special:FilePath/Pet_sematary_ii_ver2.jpg,wikipedia-infobox,2995876,Pet Sematary Two,2026-06-20T19:20:14+00:00
2515,Children of the Corn II: The Final Sacrifice (1993),Children of the Corn II: The Final Sacrifice,1993,https://m.media-amazon.com/images/M/MV5BZjZjNWE4ZTEtOTZlNi00MDMwLWFiZWItMGZmMzcxOTEwMmRkXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0106557,Children of the Corn II: The Final Sacrifice,2026-06-21T07:25:29+00:00
2516,Children of the Corn III (1994),Children of the Corn III,1994,https://m.media-amazon.com/images/M/MV5BOTZlOWVlM2EtNTk5YS00OGM2LWFjMGMtMjg2YmZlZTk1YmE1XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0109415,Children of the Corn III: Urban Harvest,2026-06-21T07:25:29+00:00
2517,Christine (1983),Christine,1983,https://en.wikipedia.org/wiki/Special:FilePath/ChristinePoster.jpg,wikipedia-infobox,2071077,Christine (1983 film),2026-06-20T19:20:13+00:00
2518,Night Shift (1982),Night Shift,1982,https://en.wikipedia.org/wiki/Special:FilePath/night_shift.jpg,wikipedia-infobox,533767,Night Shift (1982 film),2026-06-20T19:20:13+00:00
2519,House on Haunted Hill (1958),House on Haunted Hill,1958,https://en.wikipedia.org/wiki/Special:FilePath/House_on_Haunted_Hill.jpg,wikipedia-infobox,628843,House on Haunted Hill,2026-06-20T19:20:17+00:00
2520,Airport (1970),Airport,1970,https://en.wikipedia.org/wiki/Special:FilePath/Airport_film.jpg,wikipedia-infobox,99459,Airport (1970 film),2026-06-20T19:20:16+00:00
2521,Airport 1975 (1974),Airport 1975,1974,https://en.wikipedia.org/wiki/Special:FilePath/airport_nineteen_seventy_five_movie_poster.jpg,wikipedia-infobox,2159529,Airport 1975,2026-06-20T19:20:17+00:00
2522,Airport '77 (1977),Airport '77,1977,https://en.wikipedia.org/wiki/Special:FilePath/Airport_77_movie_poster.jpg,wikipedia-infobox,1076567,Airport '77,2026-06-20T19:20:17+00:00
